"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Custom_Account_Picklist__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
2fea77ed-f64d-4ed6-adf0-415f13274d61,"#N/A","#N/A","#N/A","#N/A",ap@shakeshak.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",168.0,"#N/A","#N/A","#N/A",0.0,Restaurant,false,"#N/A",Shake Shack,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
30717af3-96ff-4232-8f89-973a11dbc2e3,"#N/A",7.70881668E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,"#N/A","#N/A",Globo Gym American Corp is the leader in Hospitality in Melbourne,"#N/A","#N/A",Hospitality,false,"#N/A",Devcast,"#N/A","#N/A",(03) 8426 7995,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
31de496e-6d76-4f3d-9f0b-8a90d5fa3953,"#N/A",2.55815146E8,Baden-Württemberg,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Stuttgart,70173,"#N/A","#N/A",St Francis West Side is the leader in Healthcare in Baden-Württemberg,"#N/A","#N/A",Healthcare,false,"#N/A",Skaboo,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
32c2afe9-ef57-4aa8-9704-54c057bd3023,"#N/A",2.70279E10,Houston,United States,"#N/A","#N/A","#N/A","#N/A",77002-5432,TX,1100 Louisiana St FL 10,"#N/A","#N/A",Sylvia Birungi Hospital is the leader in Healthcare in Houston,"#N/A","#N/A",Healthcare,false,"#N/A",Vipe,"#N/A","#N/A",1.713.381.6500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Houston,US,"#N/A","#N/A","#N/A",77210-4324,TX,P.O. BOX 4324,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
32d4c5a9-3927-4830-b153-44a205d433a6,"#N/A",4.8778E10,Midland,United States,"#N/A","#N/A","#N/A","#N/A",48674-1500,MI,2030 Dow Ctr,"#N/A","#N/A",Computico Labs is the leader in Technology in Midland,"#N/A","#N/A",Technology,false,"#N/A",Kamba,"#N/A","#N/A",1.989.636.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
33a98544-91a7-43bf-80c1-f9585bacf14c,"#N/A",2.68882E11,Irving,United States,"#N/A","#N/A","#N/A","#N/A",75039-2298,TX,5959 Las Colinas Blvd,"#N/A","#N/A","Custom Metal, LLC is the leader in Automotive in Irving","#N/A","#N/A",Automotive,false,"#N/A",Realfire,"#N/A","#N/A",1.972.444.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
35bb10de-06d9-4cba-8a6b-833d1dfccb31,"#N/A","#N/A","#N/A","#N/A",accounting@ihg.com.invalid.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2950.0,"#N/A","#N/A","#N/A",3000.0,Hospitality,false,"#N/A",IHG Hotels & Resorts,9636,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",73-6482303,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
37e51e8c-ddc6-447d-8227-369235a5055e,"#N/A",1.01752E11,Saint Louis,United States,"#N/A","#N/A","#N/A","#N/A",63121-1824,MO,1 Express Way,"#N/A","#N/A",Rhapsodic AG is the leader in Retail in Saint Louis,"#N/A","#N/A",Retail,false,"#N/A",Zoomcast,"#N/A","#N/A",1.314.996.0900,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
37eab20d-bc06-4219-ba1a-73e62a0675d8,"#N/A",4.7011E10,Peoria,United States,"#N/A","#N/A","#N/A","#N/A",61629-0002,IL,100 Ne Adams St,"#N/A","#N/A",Carthage Automotive is the leader in Automotive in Peoria,"#N/A","#N/A",Automotive,false,"#N/A",Oloo,"#N/A","#N/A",1.309.675.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
37f4dc52-4793-4fb0-9db2-2bf923f114d2,"#N/A",1.46231103E8,Welwyn Garden City,United Kingdom,"#N/A","#N/A","#N/A","#N/A",AL7 1GA,"#N/A","Tesco House, Shire Park, Kestrel Way","#N/A","#N/A",Western Gas & Electric is the leader in Biotechnology,"#N/A","#N/A",Biotechnology,false,"#N/A",Meeveo,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","Tesco House, Shire Park, Kestrel Way","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
383d2f47-c364-4fdb-a2fc-d5e7fe86c5d0,"#N/A","#N/A","#N/A","#N/A",ap@mcdonalds.com.invalid.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2636.0,"#N/A","#N/A","#N/A",36059.0,Restaurant,false,"#N/A",McDonalds,205000,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",62-0234622,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
39c9257c-815a-4597-93db-597fc8cee738,"#N/A",2.4520919E7,Pueblo,United States,"#N/A","#N/A","#N/A","#N/A",81005,CO,336 Erie Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A",Utilities,false,"#N/A",Linklinks,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
3b99ddd2-a2a1-4cde-a0bf-21b03bba7a3c,"#N/A","#N/A","#N/A","#N/A",ap@universal.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4.0,"#N/A","#N/A","#N/A",0.0,Entertainment,false,"#N/A",Universal Studios,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
3bad96cb-9d42-4a09-8577-80dfbd870a99,"#N/A","#N/A","#N/A","#N/A",billing@amc.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",978.0,"#N/A","#N/A","#N/A",0.0,Entertainment,false,"#N/A",AMC Entertainment,4408,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
3cadfb36-31f5-4249-907a-882be367f26e,"#N/A",1.58331476E8,London,United Kingdom,"#N/A","#N/A","#N/A","#N/A",SE1 7NA,"#N/A",Shell Centre,"#N/A","#N/A",Videlectrix is the leader in Electronics,"#N/A","#N/A",Electronics,false,"#N/A",Livefish,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
3cb92020-830d-4137-b88f-6bc8f477bae4,"#N/A",7.41215097E8,Osaka,Japan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1006, Oaza Kadoma","#N/A","#N/A",TSM South is the leader in Healthcare,"#N/A","#N/A",Healthcare,false,"#N/A",Flipbug,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
3ddf4965-ae77-4178-84ab-3240f6878be7,"#N/A",2.21928169E8,Kingsgrove,Australia,"#N/A","#N/A","#N/A","#N/A",1480,NSW,23 Lundy Av,"#N/A","#N/A",Spacely Sprockets is the leader in Technology in Kingsgrove,"#N/A","#N/A",Technology,false,"#N/A",Aibox,"#N/A",d97fa6fa-31ab-4f52-a654-40d5077111aa,(02) 6082 8265,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kingsgrove,Australia,"#N/A","#N/A","#N/A",1480,NSW,23 Lundy Av,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
409a9a16-d085-4375-9318-8dde91720b27,"#N/A",4.15880303E8,Balaclava,Australia,"#N/A","#N/A","#N/A","#N/A",3183,VIC,5/5a The Avenue,"#N/A","#N/A",Praveen Kagalkar Hospital is the leader in Healthcare in Balaclava,"#N/A","#N/A",Healthcare,false,"#N/A",Babbleopia,"#N/A","#N/A",(03) 8569 6279,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Balaclava,Australia,"#N/A","#N/A","#N/A",3183,VIC,5/5a The Avenue,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
40bdb684-9466-42bf-bc0a-c04a54bd0270,"#N/A",6.524859542E9,Palo Alto,United States,"#N/A","#N/A","#N/A","#N/A",35265,CA,3500 Deer Creek Road,"#N/A","#N/A",123 Warehousing is the leader in Shipping in Palo Alto,"#N/A","#N/A",Shipping,false,"#N/A",Camimbo,"#N/A","#N/A",5552652358,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
43094ad8-cf82-42ce-8e0b-98352aa9021d,"#N/A",3.7864E10,Chicago,United States,"#N/A","#N/A","#N/A","#N/A",60606-7147,IL,233 S Wacker Dr,"#N/A","#N/A",Realia Home is the leader in Retail in Chicago,"#N/A","#N/A",Retail,false,"#N/A",Edgetag,"#N/A","#N/A",1.872.825.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",29 Noalimba Cr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
43888592-57cf-4229-947f-181b1f2efed2,"#N/A",5.85033103E8,Hunters Hill,Australia,"#N/A","#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A",CG South is the leader in Healthcare in Hunters Hill,"#N/A","#N/A",Healthcare,false,"#N/A",Jabberstorm,"#N/A","#N/A",(02) 6279 8265,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Hunters Hill,Australia,"#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
43fdcb85-3b57-4123-b14f-663fc5cd53fb,"#N/A",2.33715E11,Cupertino,United States,"#N/A","#N/A","#N/A","#N/A",95014-2083,CA,1 Infinite Loop,"#N/A","#N/A",Sweetwine Car Service is the leader in Transportation in Cupertino,"#N/A","#N/A",Transportation,false,"#N/A",Wordtune,"#N/A","#N/A",1.408.996.1010,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
45202b71-edef-4576-acc2-ade4dbed32f3,"#N/A",3.9208E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10282-2198,NY,200 West St Bldg 200,"#N/A","#N/A","Voltronics, Inc. is the leader in Energy in New York","#N/A","#N/A",Energy,false,"#N/A",Buzzbean,"#N/A","#N/A",1.212.902.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4711d265-83eb-475c-aa4d-dc2c6e7edd97,"#N/A",5.1403189E8,Kogarah,Australia,"#N/A","#N/A","#N/A","#N/A",2217,NSW,2/2 Bowns Rd,"#N/A","#N/A",Burleigh and Stronginthearm is the leader in Communications in Kogarah,"#N/A","#N/A",Communications,false,"#N/A",Eamia,"#N/A","#N/A",(02) 8850 8728,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kogarah,Australia,"#N/A","#N/A","#N/A",2217,NSW,2/2 Bowns Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
47722b11-99ba-4579-bb8b-1c70270106b3,"#N/A",2.8987E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10036-8701,NY,1211 Ave of The Americas,"#N/A","#N/A",Enginomics is the leader in Automotive in New York,"#N/A","#N/A",Automotive,false,"#N/A",Twiyo,"#N/A","#N/A",1.212.852.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",178 Campbell Parade,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
48347688-95fc-4177-b28a-035b4beb58e0,"#N/A",8.4202995E8,North Rhine-Westphalia,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Leverkusen,51368 Leverkusen,"#N/A","#N/A",SpringShield is the leader in Banking in North Rhine-Westphalia,"#N/A","#N/A",Banking,false,"#N/A",Fanoodle,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4a707258-ccb7-41b5-993a-b52f82bae0c9,"#N/A",5.45047272E8,Mead,USA,"#N/A","#N/A","#N/A","#N/A",80547,CO,920 Sylvan Ave,"#N/A","#N/A",Three Waters is the leader in Communications,"#N/A","#N/A",Communications,false,"#N/A",Wikibox,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4af440c4-b0fa-4206-a1e6-0fc571bba7cf,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A",Sample Account for Entitlements,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,false,"#N/A","#N/A",Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4b3154ec-b06d-429c-aa5c-8d21d7e64eca,"#N/A",9.02787175E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,"#N/A","#N/A",Extensive Enterprise is the leader in Construction in Melbourne,"#N/A","#N/A",Construction,false,"#N/A",Zoovu,"#N/A","#N/A",(03) 8967 7597,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4b468c50-1fd9-4aa8-9875-3168669217ab,"#N/A",1.4139579037E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10010-1655,NY,51 Madison Ave Bsmt 1b,"#N/A","#N/A",Athena Theraputics is the leader in Healthcare in New York,"#N/A","#N/A",Healthcare,false,"#N/A",Skimia,"#N/A","#N/A",1.212.576.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4c2da304-ace1-43c5-a992-097b78242bc4,"#N/A",7.6279E10,Cincinnati,United States,"#N/A","#N/A","#N/A","#N/A",45202-3393,OH,1 Procter and Gamble Plz,"#N/A","#N/A",ADM Goods is the leader in Consumer Goods in Cincinnati,"#N/A","#N/A",Consumer Goods,false,"#N/A",Voonix,"#N/A","#N/A",1.513.983.1100,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cincinnati,US,"#N/A","#N/A","#N/A",45201-0599,OH,P.O. BOX 599,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4d75f0d4-1556-4da5-b84f-f3a446aca63c,"#N/A",3.7876E10,Bloomfield,United States,"#N/A","#N/A","#N/A","#N/A",06002-2920,CT,900 Cottage Grove Rd,"#N/A","#N/A",Trek Broadcasting is the leader in Media in Bloomfield,"#N/A","#N/A",Media,false,"#N/A",Quimm,"#N/A","#N/A",1.860.226.6000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4e3dd9f5-8884-43d3-8d3a-4911e1564504,"#N/A",2.4638374E7,San Jose,United States,"#N/A","#N/A","#N/A","#N/A",95113,CA,5565 Maple Wood Street,"#N/A","#N/A","#N/A","#N/A","#N/A",Retail,false,"#N/A",Browsezoom,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
4ed2e835-9883-42d2-9e97-5a8c84061ecf,"#N/A",8.0231577E7,Caringbah,Australia,"#N/A","#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,"#N/A","#N/A",Nick Ciapetta Hospital is the leader in Healthcare in Caringbah,"#N/A","#N/A",Healthcare,false,"#N/A",Twimm,"#N/A","#N/A",(02) 6905 6165,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Caringbah,Australia,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
5166a972-b5df-42e5-8847-e24f5086935b,"#N/A","#N/A","#N/A","#N/A",billing@cedarpoint.com,"#N/A","#N/A","#N/A","#N/A",OH,"#N/A",1.0,"#N/A","#N/A","#N/A",0.0,Entertainment,false,"#N/A",Cedar Point,2600,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
5324116d-582d-4890-a995-0f393ee4322f,"#N/A",4.9161E10,San Jose,United States,"#N/A","#N/A","#N/A","#N/A",95134-1706,CA,170 W Tasman Dr,"#N/A","#N/A",Franklin Research College is the leader in Higher Education in San Jose,"#N/A","#N/A",Higher Education,false,"#N/A",Oozz,"#N/A","#N/A",1.408.526.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
5796a54b-808c-456e-b6b2-c867ab3f7788,"#N/A",7.2258E10,Findlay,United States,"#N/A","#N/A","#N/A","#N/A",45840-3229,OH,539 S Main St,"#N/A","#N/A",Claton Gardner Hospital is the leader in Healthcare in Findlay,"#N/A","#N/A",Healthcare,false,"#N/A",Topdrive,"#N/A","#N/A",1.419.422.2121,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
5d790f7f-b2e5-4a8f-8bae-391ca83a1af9,"#N/A",9.37328603E8,Kuraby,Australia,"#N/A","#N/A","#N/A","#N/A",4112,QLD,28 Besline St,"#N/A","#N/A",Leeding Engines Ltd. is the leader in Manufacturing in Kuraby,"#N/A","#N/A",Manufacturing,false,"#N/A",Lazzy,"#N/A","#N/A",(07) 6674 6703,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kuraby,Australia,"#N/A","#N/A","#N/A",4112,QLD,28 Besline St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
5ebb3632-7cd5-4e64-8cc4-d8faf7160d34,"#N/A",9488745.0,Carson City,United States,"#N/A","#N/A","#N/A","#N/A",89714,NV,4 Weeping Birch Crossing,"#N/A","#N/A","#N/A","#N/A","#N/A",Consulting,false,"#N/A",Flashset,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
5f1d5de7-fd86-4a26-916c-20cbcbe36a71,"#N/A","#N/A","#N/A","#N/A",ap@pizzahut.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",703.0,"#N/A","#N/A","#N/A",18000.0,Restaurant,false,"#N/A",Pizza Hut,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
6005cff2-18b1-49b3-8e7f-71ff82333ea2,"#N/A",3.85068818E8,Cranbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A",Monarch Playing Card Co. is the leader in Education in Cranbourne,"#N/A","#N/A",Education,false,"#N/A",Bubblemix,"#N/A","#N/A",(03) 7305 6379,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cranbourne,Australia,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
