"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
38cd4ff8-1723-4ca5-bd0a-3b50acfde0a6,ea0f29bc-8a5e-4953-b38d-c3840c1a2241,11550.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Gabcube - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3954663a-dfe3-4ecd-aa58-9d1b65ff95e5,3cb92020-830d-4137-b88f-6bc8f477bae4,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Flipbug - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
39fb3fe9-a400-4c8e-945f-0a5836361a12,be52e7c4-d868-408f-b4b7-f1401533c56b,31495.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Bluezoom - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3a3fe6e5-0836-4e87-ae6f-f2d67d42f73a,21f2cbb2-ab88-4b26-acdb-68eb7c467e02,32395.00000002,2024-02-27,"#N/A","#N/A",Closed,false,"#N/A",Jazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3a8895ac-690f-401d-a4ee-88022f59f24b,b4c82a39-177b-4e9d-8956-da0f9849dd4a,11550.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Agimba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3b73c9af-db43-46b4-b3d2-62dbf660a527,fc211ecd-d43a-4a84-82d0-543e2cdd5f09,29995.0,2023-10-17,66d7016c-5329-48b0-8ecf-035114871a6c,"#N/A",Closed,false,"#N/A",Wikizz - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3b78d0fe-62c5-4b9a-94e8-a8f558e418d8,fc260aae-af03-4342-bcfb-19ad283a9cac,32395.00000002,2023-12-30,"#N/A","#N/A",Closed,false,"#N/A",Browsedrive - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3c678909-9676-4808-9d57-fabdd1c764f7,c8f68116-a29d-4f97-bbb1-30a34331e318,100082.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Quinu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3c79fa4c-f818-407d-803f-fe5a3b063026,40bdb684-9466-42bf-bc0a-c04a54bd0270,81083.0,2024-02-23,"#N/A","#N/A",Pipeline,false,"#N/A",Camimbo - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
3d016149-ffc1-41dc-917b-59a7a78c51b0,bcd264c7-0938-4c25-8060-ff841de60f79,72395.0,2022-04-02,"#N/A","#N/A",Closed,false,"#N/A",Babblestorm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3ddb8036-39ec-4ed4-bdb6-4bbf1a48cfea,8726a092-7fa0-4892-8ebd-90a6dff68b2c,18350.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Zoonoodle - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3de63144-4890-44bb-baed-dbb2bd7b5426,8726a092-7fa0-4892-8ebd-90a6dff68b2c,29995.0,2023-12-17,d9933dbd-52f2-40a1-b15c-afda78627af7,"#N/A",Closed,false,"#N/A",Zoonoodle - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3e170255-e25c-47db-a3bd-57b2c974756a,736b0858-a526-4f09-8ee8-ccb86f4303c9,29995.0,2023-08-19,"#N/A","#N/A",Closed,false,"#N/A",Vitz - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3e646177-1870-49cb-a0a7-a77e5c08c854,48347688-95fc-4177-b28a-035b4beb58e0,32395.00000002,2023-12-30,"#N/A","#N/A",Closed,false,"#N/A",Fanoodle - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3f4a6fb5-2d23-44a5-a9a9-ee50691ca67f,e854ade8-eb54-4082-ba86-cb636ac20ce7,72395.0,2024-03-06,"#N/A","#N/A",Pipeline,false,"#N/A",Kwideo - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
40755a52-42b8-4b9f-b25c-7bf5e769684e,b5cb46fb-9283-42f6-bded-28dce861d897,72395.0,2023-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Skalith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
41433172-4c00-4774-9f8f-fee0c6b9908e,b6e57ffb-cd82-442e-9406-ac1b51350f35,32395.00000002,2023-12-30,"#N/A","#N/A",Closed,false,"#N/A",Tazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
418ed7e1-a196-4e83-b3c3-6979fde0111a,a5d1e8a0-4b6e-4feb-a199-7b40e046d3f2,72395.0,2023-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Twinder - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
41931b3f-8c36-4ebd-9a5a-0b8f766e9604,4ed2e835-9883-42d2-9e97-5a8c84061ecf,72395.0,2023-07-02,"#N/A","#N/A",Omitted,false,"#N/A",Twimm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
419d17b8-4846-44ca-893b-86d8404929e3,43094ad8-cf82-42ce-8e0b-98352aa9021d,18350.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Edgetag - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
42959bb0-256f-47af-8687-42b5e9cb5454,4c2da304-ace1-43c5-a992-097b78242bc4,34995.0,2024-01-08,"#N/A","#N/A",Pipeline,false,"#N/A",Voonix - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
429a4000-32ad-4f92-8c40-6403de644275,0f3fdbb4-6eb6-46ba-b66c-81f8f7a5acb8,100082.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Dynava - Upsell,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
43128e0e-0055-4144-8d7d-e30a4e3ee1c2,fc260aae-af03-4342-bcfb-19ad283a9cac,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Browsedrive - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4332bd08-49ef-4666-ac5e-ac826c234f1d,65921d59-6abe-411c-bd00-8b385c2a92c2,34350.0,2024-03-04,"#N/A","#N/A",Pipeline,false,"#N/A",Eazzy - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
43351d23-f790-4290-a1fb-fea6131f4995,07d26678-0a8c-4186-bbd0-a683cb1719a6,11550.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Realbridge - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
43d5d2d7-ac67-43e4-9c28-12f224b4436d,19026441-34ed-4177-a99a-aae7f87aaace,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Zoomlounge - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
448deea5-6483-41aa-95bb-a45958fe2b25,6d8ce0c6-c658-4c32-9082-a3d4bd11e26f,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Eidelr-Ashpool - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
44a69133-79fa-45b0-acbf-f5195b865811,d3ce0c3b-5de5-4380-b294-a07984977133,18350.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Skinte - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
44c5fcfb-d735-4db5-b1ad-0232d745a220,9adf6019-fb5a-4cfe-893f-ec593daa21ff,18050.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Digitube - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
45247a28-8953-4bba-b9b0-2cb657f43d8e,4711d265-83eb-475c-aa4d-dc2c6e7edd97,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Eamia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
45b5d0a0-dd37-420d-8e5e-af907deaa94c,37eab20d-bc06-4219-ba1a-73e62a0675d8,72395.0,2024-02-29,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
47c2c73b-0b4e-4fc8-ab26-54984c250d41,30717af3-96ff-4232-8f89-973a11dbc2e3,32395.00000002,2024-02-27,"#N/A","#N/A",Closed,false,"#N/A",Devcast - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
482881fb-6047-4841-a37c-5bca748d2f18,a12c54f3-7cd5-4815-9566-8deebe50bee5,29995.0,2023-09-01,be361fb1-a9ef-4d1a-a89e-08638b01108f,Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.,Closed,false,"#N/A",Skyvu - Additional Sale,Call to check on Quote,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
48c015b8-df13-44f9-ab8e-42a271c09f10,7d047015-6a21-4c0b-b968-4025a88e593e,18050.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,Existing Business,"#N/A","#N/A",false,"#N/A"
48f3ff7b-b3ae-4e00-83ec-b8c55da557dd,d97fa6fa-31ab-4f52-a654-40d5077111aa,32395.00000002,2024-02-27,"#N/A","#N/A",Closed,false,"#N/A",Buzzshare - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
49200bf4-8626-4a4b-89fa-bd5247726e42,12a386a4-8666-4aa1-8df3-47e40da8de34,34995.0,2024-03-08,"#N/A","#N/A",Pipeline,false,"#N/A",Shuffletag - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
49389fb9-7c74-47a0-aafe-a7f10191d122,923aaa45-7941-4a01-a80a-05967aef8b51,32395.00000002,2024-02-14,"#N/A","#N/A",Closed,false,"#N/A",Kimia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
495e623f-6f72-4e80-b553-021ccfd0471f,f8177416-998a-416b-84be-0c7aac818539,43695.0,2024-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - SOW 2,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
49e05f6b-ca7d-4549-b7f1-4738d915cd1b,85e0c34b-b882-4832-93a9-730f5f07be97,34995.0,2023-11-27,"#N/A","#N/A",Pipeline,false,"#N/A",Yakitrit-Germain Hospital - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
49e61ada-615f-44c6-a54c-198aa5af0b0b,2fa33049-7568-41de-8ddb-c3668c5df7c7,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Ooba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4aa6d88c-a197-4d62-ae3f-b93aa6edfcde,cedccae0-9f14-450f-8e6a-7e45a5315cf2,34995.0,2024-02-28,"#N/A","#N/A",Pipeline,false,"#N/A",Eadel - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
4af60b5f-b315-4c2e-9514-49522b4d8c89,4b468c50-1fd9-4aa8-9875-3168669217ab,34995.0,2023-11-06,"#N/A","#N/A",Pipeline,false,"#N/A",Skimia - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4b2ad369-9e0a-4b99-af51-38754c7b8f5b,3cadfb36-31f5-4249-907a-882be367f26e,72395.0,2023-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Livefish - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4b5a973f-1582-4796-a6d8-225f6e443dcf,28d9f7fe-0542-4578-a9c7-f479083b5e60,32395.00000002,2024-02-27,"#N/A","#N/A",Closed,false,"#N/A",Voomm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4c6ee071-1c88-481e-b8c6-346819242070,a0c3c2ae-8eba-4d2d-bfbd-cb2580e5814e,32395.00000002,2024-02-27,"#N/A","#N/A",Closed,false,"#N/A",Thoughtstorm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4ca8e739-4cdc-4465-9fdc-3e9bec51940a,2fa33049-7568-41de-8ddb-c3668c5df7c7,72395.0,2023-07-02,"#N/A","#N/A",Omitted,false,"#N/A",Ooba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4cb45786-43d9-4f82-94cf-75abb9b0060e,fcbd3367-7734-4fd8-b5d0-f3d0582628b5,72395.0,2023-08-01,"#N/A","#N/A",Omitted,false,"#N/A",Myworks - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4da24d56-a845-4756-ac87-5b9062c7f602,cedccae0-9f14-450f-8e6a-7e45a5315cf2,100082.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Eadel - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4dae0943-3196-436b-8f58-41e0368344bc,43094ad8-cf82-42ce-8e0b-98352aa9021d,43185.0,2023-04-19,907e8efe-815d-45ad-9a69-542a6eb22292,"#N/A",Closed,false,"#N/A",Edgetag - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4db5c0f9-54d2-448b-bc5a-5f0d12be8b7e,1198948a-00fc-49bd-b6d1-d773d32707b7,75000.0,2024-04-19,"#N/A","#N/A",Pipeline,false,"#N/A",Meejo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4ddab690-15a6-4678-a894-d7d1e0a51af3,a5d1e8a0-4b6e-4feb-a199-7b40e046d3f2,100082.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Twinder - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4e3d90d2-2044-4b2f-b75e-8fb1de94700a,9831d435-062d-4d7f-88af-a87374d50800,11250.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Mynte - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4e94be10-6fbd-4e49-ae38-299a93080f74,4ed2e835-9883-42d2-9e97-5a8c84061ecf,75000.0,2024-03-20,"#N/A","#N/A",Pipeline,false,"#N/A",Twimm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4ecd85a9-eaed-42c7-960f-1e0af626abf5,a0a1708f-2892-4c1d-a8d2-86f21863980c,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Chatterpoint - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4f5cee41-a6ca-46a0-93ff-b57b6347fca1,37eab20d-bc06-4219-ba1a-73e62a0675d8,18050.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
50006dda-be90-4125-8d20-f224ac75e31d,aa5b3b46-e375-4009-89d1-82818579a48b,18050.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Browseblabc-Morales Corp. - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5002d41b-6179-4ab6-abc1-a65640205312,0ce3c538-0563-41a1-a495-9ab1d1f5316c,43495.0,2024-02-29,"#N/A","#N/A",Pipeline,false,"#N/A",Yamia - SOW 3,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
50891a95-d14c-41b8-ab97-98ab83658c10,b4c82a39-177b-4e9d-8956-da0f9849dd4a,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Agimba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
50d9acb7-83c4-49ce-99da-1a353278e876,c2c8e978-e061-43c8-be7f-3f53f0d5b36d,18050.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Uidoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
50f2e9f4-3232-4920-85ce-fa21524f22a3,6005cff2-18b1-49b3-8e7f-71ff82333ea2,75000.0,2024-03-04,"#N/A","#N/A",Pipeline,false,"#N/A",Bubblemix - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
510cb1e0-848f-4449-83e4-f4630208326a,37e51e8c-ddc6-447d-8227-369235a5055e,29995.0,2023-05-15,cfd0db33-b8d5-439c-be02-89c301bf8f8f,"#N/A",Closed,false,"#N/A",Zoomcast - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
51369e8b-d389-40c5-8853-80697987ac2d,a5d1e8a0-4b6e-4feb-a199-7b40e046d3f2,34995.0,2023-12-17,"#N/A","#N/A",Pipeline,false,"#N/A",Twinder - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5167f105-1672-42af-a167-83ccdd147e6c,f30b4f04-5c39-41b4-bf59-4e6a84a4e897,32395.00000002,2024-02-27,"#N/A","#N/A",Closed,false,"#N/A",Quire - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
521de587-08ac-42bf-aa1b-cb463701d26b,cd7d0915-1fde-4471-aad5-e87f9fa8e6c1,34995.0,2023-11-18,ae85dc79-a243-49e4-baf2-9ee76dc45c07,"#N/A",Pipeline,false,"#N/A",Topicblabh-Sto Associates - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
5258d090-e6b3-4bb8-ae37-319edfee3ee8,6005cff2-18b1-49b3-8e7f-71ff82333ea2,11550.0,2024-01-13,"#N/A","#N/A",Pipeline,false,"#N/A",Bubblemix - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
52753d31-0b80-4843-a192-30dbd8f6acfb,77312619-f71a-4517-8291-d5eb25e3550c,11550.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Aivee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
52e3c812-738f-4087-8a8d-516230596474,936cd33d-76db-4a1b-8d6f-da62d1a391b1,72395.0,2022-04-02,"#N/A","#N/A",Closed,false,"#N/A",Realcube - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
531b5326-f3b9-43ac-a7e2-ffbf32c0463e,21f2cbb2-ab88-4b26-acdb-68eb7c467e02,72395.0,2023-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Jazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
53278647-7cc2-4104-84b3-b846d1237124,0f0944da-a251-458b-88a3-c302880cfd08,72395.0,2023-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Centimia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
53f6ed2e-feac-4dee-a8ff-c4eab3be90ad,1de696f0-cda2-4b9b-8939-82058c7dd1c7,72395.0,2023-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Yozio - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
5433765a-2e02-439d-b021-7b82f2c54d49,31de496e-6d76-4f3d-9f0b-8a90d5fa3953,75000.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Skaboo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5478b7ee-fb78-4f7b-ba83-4aaf45dca258,08b77139-7a88-4182-8dac-749760d9f55c,100082.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Dazzlesphere - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5501b7a5-2d67-4f0f-b646-969320350062,b429d038-ac87-4bfc-b7ee-6498afb2317d,11250.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Browsecat - Cross-sell-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
551d36dc-12d3-4de8-b836-89474ff6ce67,b6e57ffb-cd82-442e-9406-ac1b51350f35,34995.0,2024-01-09,67bf7ecc-a10a-460f-9cca-52b61750db1f,"#N/A",Pipeline,false,"#N/A",Tazzy - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
556f831c-389a-475c-a420-53e48a62541b,b83f149c-d8e1-45e1-b0bc-86e691639947,11250.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Omba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
559fdfdd-19b2-453c-a4a0-4bdedd870d83,0edf7ced-4a8a-40d7-9a8f-ba722078535d,100082.0,2024-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Trunyx - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
564763cc-841b-40f2-8ee4-e86c7449c141,93f4d861-f8c2-4862-8215-1a6468fc1510,11550.0,2024-03-14,"#N/A","#N/A",Pipeline,false,"#N/A",Rhycero - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5654d11f-b2dd-4845-86d2-fe038d21d375,2a4f7ecc-39a3-4fd8-9021-69df03be3a81,40000.0,2021-08-19,"#N/A",The deal is at 60% because they are still at the sales process stage of getting buy-in from the key decision makers.,Pipeline,false,Partner,Global Media - 400 Widgets,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,New Business,"#N/A","#N/A",false,"#N/A"
565a7251-6d02-489f-ac8c-ff92e81bf42f,736b0858-a526-4f09-8ee8-ccb86f4303c9,32395.00000002,2024-02-27,"#N/A","#N/A",Closed,false,"#N/A",Vitz - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
