"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
43bb5186-abdc-4028-be70-1e29d20624c2,11a9c657-3c66-4497-8e15-c6afc58b9e48,32395.00000002,2022-12-16,"#N/A","#N/A",Closed,false,"#N/A",Voonix - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
43c01401-d646-41ac-b9f7-9d303c135aaf,70c86916-70ea-4cda-a7e6-9857c3895a5e,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Eidelr-Ashpool - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4412030d-af54-4e54-8114-e18224b6011a,e1bd29e1-5798-4dc9-b231-266a90b4cbf0,74395.0,2023-02-21,"#N/A","#N/A",Pipeline,false,"#N/A",Aivee - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
4458e394-61de-4615-beb5-eb4652b2b94a,c1a7b3e0-8c83-4621-99e9-592cb31d9f2d,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Pixonyx - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
448e9402-b120-429e-8684-50cd29208ea2,0d353547-908f-4822-9b17-785c2335b25b,72395.0,2022-10-22,"#N/A","#N/A",Closed,false,"#N/A",Plambee - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
455bc079-cd18-4724-88cb-753f2e30a32d,31bf2e0c-dd18-4424-8c38-e35704d343c2,29995.0,2022-09-27,"#N/A",Great customer and this deal is looking good,Pipeline,false,"#N/A",Zoovu - Additional Sale,prospect's spouse is married to vp at the competitor,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
459d7c30-f472-445d-b0ac-1aff92e66c33,8ca40e71-26ce-42ad-83f0-a739073138bc,32395.00000002,2022-12-16,"#N/A","#N/A",Closed,false,"#N/A",Shufflester - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4622f155-1d70-455f-90d8-bbc371136ffd,f6e19d2f-1d54-4d9b-8911-3835e4b95401,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Skalith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
46357ead-c060-4a35-8ef0-5c0fae56d1f3,f664e1a6-6509-4855-9a93-22e919ae73cb,37400.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Twitterwire - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
465431ff-3cfe-4c71-9a32-174b24fc6ec2,d9a6beb7-2584-44b4-b37e-b38ca6c0258f,20000.0,2020-09-04,"#N/A",More widgets required.  The deal is at 50% because they are still at the sales process stage of evaluating the business/value justification that we submitted.,Pipeline,false,Partner,"salesforce.com - 2,000 Widgets",Meet at Widget Conference,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,Existing Business,"#N/A","#N/A",false,"#N/A"
46592ae2-0edb-45a3-84c5-35535629b4b7,70c86916-70ea-4cda-a7e6-9857c3895a5e,72395.0,2021-02-13,"#N/A","#N/A",Closed,false,"#N/A",Eidelr-Ashpool - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
47534273-8e8f-4459-bfac-fa6c6199b70d,5297a949-9371-48fa-b267-90298b126411,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Quinu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
487c40ae-b380-449b-957c-9b35749b4f31,e0d008a7-38f8-40fe-b145-66a76b182506,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4b565b5f-06e7-48ed-845b-4b23bddb90ae,6fe2ab0e-1fdf-4180-a03b-9d766c0e6e10,72395.0,2022-10-01,"#N/A",This deal is looking good so far.,Omitted,false,"#N/A",Gigaclub - Additional Sale,Where do the decision makers stand?,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4b6e03dd-bb44-438e-a42e-04748c3146ea,7023b801-1b35-42ce-b0cf-337c4a396b73,32395.00000002,2022-12-16,"#N/A","#N/A",Closed,false,"#N/A",Meembee - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4c01b6cf-4b5a-4895-a530-315dd1042f9f,7c55aeaa-53e7-44f3-b523-e4da3b1e2928,11550.0,2022-12-30,"#N/A","#N/A",Pipeline,false,"#N/A",Podcat - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4c21a2b7-b43a-4b68-b871-24d036f685c7,03bb8f1f-ec97-4dc2-a401-55109da2cced,34995.0,2022-11-04,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - Additional Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
4c312640-c4f7-4686-8f5a-b5bc00d980b4,72a2796f-4df5-42b1-845c-ccc10d8cd5b2,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Skimia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4c72ec1b-e6b3-4924-91d0-16ca2cb08603,10a68b98-1ef2-482d-9d5c-9f7b4d32f1b6,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Gabtype - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4ca4d89a-21a7-46ab-b3a1-6a5c0ed96b62,eb7e6f0c-e8ef-4412-b8f9-30e5f3923b91,43695.0,2023-03-02,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - SOW 2,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
4cfd9415-6bdf-4c16-a27c-ab805d46bd30,20e1ee51-438e-4013-b0aa-7d3139fca8bc,18350.0,2023-02-14,"#N/A","#N/A",Pipeline,false,"#N/A",Wikizz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4d6226fb-2e67-433b-ab3f-1f8a397d29f4,38d52f3d-127a-4600-81e9-411d60d620b8,11550.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Gabcube - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4d6f75b0-4228-4c22-bf6d-e73a6f61840c,778182e5-2e07-402d-9a7a-e86246cbad24,11550.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Tavu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4d82f1fb-be16-4571-b7e5-8c02a1ca3c6b,bd0383f5-8e8f-498c-ad73-a673afc24583,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Fiveclub - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4d868f54-c064-4f4d-b33d-5a7dc0f3b7f6,27eae97c-7e5f-41fb-80ed-ca90f0087df6,18050.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,Existing Business,"#N/A","#N/A",false,"#N/A"
4d9cf923-fe47-43ca-8edb-933ef9290095,95f72c95-a00b-4c0b-ac28-77e3df63d7d1,75000.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Jabberstorm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4dbfc202-c81a-494f-8260-27e8ad1a0df1,9de7c9f1-045e-4ffa-b8b7-0ed3d1f74c26,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Flipbug - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4dcce45a-2c8f-4069-bc93-b6b243451d10,5ea404c5-4479-4515-abf8-acc7bb42a50e,"#N/A",2023-03-18,"#N/A","#N/A",Pipeline,false,"#N/A",Dynazzy - New Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
4f0b4ce2-f324-4213-871a-df131c04312f,c94acd88-c782-469a-b2a3-f1d9f470990f,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Rhynyx - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4f0ed9f2-f6f4-43b3-9f7d-1d4d3fe10ea4,a8df72ad-88b0-461f-9280-8b6daa46a663,32395.00000002,2023-02-13,"#N/A","#N/A",Closed,false,"#N/A",Bluejam - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4f51df8c-98b0-42a8-b971-f616d2a82746,bf10f1b3-4734-4ad4-8853-8c58373d82ad,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Mycat - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4f666415-569f-4a49-8934-f1eb96eb4eb5,8ad3b553-58ba-40f3-b1bd-d8d366da40f9,32395.00000002,2022-12-16,"#N/A","#N/A",Closed,false,"#N/A",Livefish - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4fe52d39-525d-4a9a-9d0c-390fc240cf8b,c0e757f3-dca1-4122-9c8c-ced85544c5ad,32395.00000002,2022-12-16,"#N/A","#N/A",Closed,false,"#N/A",Trudoo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
501462e8-4b75-45c1-8f36-21bcabae4da1,e59bce94-d3fb-46cb-8ad1-2fc460abf799,75000.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Realcube - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
50173677-ea33-4257-a3a4-d4afff30e2fb,98186421-0d30-4a8c-a4c9-0e52a2088060,18350.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Skyba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
50c301ca-70a7-48c0-9b52-06865958fd42,184f0ae2-44f6-4729-b01d-17316e00c5f5,18350.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzbean - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
50da2d3a-0736-4cb9-9116-7d005b606705,042738f4-d48d-46eb-b043-2555508ff508,26050.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Wordtune - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5115407b-5ec8-4ca9-a955-09b7523b70b8,8f98875f-3d4e-42e6-ac5c-961ea0026ce8,34995.0,2022-11-12,"#N/A","#N/A",Pipeline,false,"#N/A",Pixoboo - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
51ad02d3-e060-4a4c-90ec-4243a2945406,3dd74916-7c7e-4301-aa1e-02712f64834e,34995.0,2023-03-09,"#N/A","#N/A",Pipeline,false,"#N/A",Oozz - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
51eb852e-9511-44b0-bd9e-392e4dc383c9,ae85f3a4-ec49-4a61-817a-040524dbbadb,34350.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Eadel - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
520699c0-9286-4669-847b-89ed034ed64d,72a2796f-4df5-42b1-845c-ccc10d8cd5b2,18350.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Skimia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5230159c-1a24-4c87-8b68-0d123c4f8a4e,6de5e10b-e7fb-438f-bacf-4db53d4b0bbd,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - New Business,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5256723d-8c8c-42f1-a42f-03ca12551a3f,eb7e6f0c-e8ef-4412-b8f9-30e5f3923b91,0.0,2023-03-02,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - SOW 2,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
527452bc-f18a-4db9-9e83-6896bed334b5,7c344cb8-5240-4cbe-bc5c-aca45575a78f,34350.0,2023-01-15,"#N/A","#N/A",Pipeline,false,"#N/A",Yodel - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5286edee-008a-474b-9ff7-173eac292c13,713fa81e-aa69-4aec-a832-77b23b580183,29995.0,2022-10-03,"#N/A","#N/A",Closed,false,"#N/A",Oodoo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
528b4af0-4840-4c77-aa05-91b328f52d36,5b8eaba6-2d18-4778-9441-6f37bbce10da,18350.0,2023-02-14,"#N/A","#N/A",Pipeline,false,"#N/A",Myworks - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
52c2a911-4048-4107-ae4d-0b85a0c42667,46f96aca-b2c1-40c5-8e97-420a58dbeb93,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Meevee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
541be5f1-9966-462c-a2a4-371ebbbac227,3e58c04e-e197-437e-860f-f32f75eacd46,34995.0,2022-12-26,"#N/A","#N/A",Pipeline,false,"#N/A",Feedbug - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
546ce4db-e377-4d42-bf60-f839f2055055,184f0ae2-44f6-4729-b01d-17316e00c5f5,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzbean - Upsell,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
54afdb32-2892-4fc2-8bec-61ab8b84e23f,5c5783eb-3c87-4792-a260-f93f1be5c8eb,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",DabZ - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
54b9a09f-d626-4aaf-978e-d46d1a5ff1f8,15537785-1ad5-4db8-a56b-aa050d72592a,51495.0,2022-12-25,"#N/A","#N/A",Pipeline,false,"#N/A",Twiyo - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
557ac75d-fc48-4512-a16c-573c577be725,cf2764db-17f7-49aa-8486-37905ee441fc,11250.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Kanoodle - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
55b17f49-d55a-4ad2-a2a6-ed04523fa862,e2d34665-3798-4abc-818b-e7f7c4cfa336,75000.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Oyoba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
55cde415-e8ce-4882-97ec-cbdc698c68f9,f988291a-e48e-40c3-aa02-afa2d34c6812,34350.0,2022-12-30,"#N/A","#N/A",Pipeline,false,"#N/A",JumpXS - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
55cf77da-0be1-4692-b5ba-c45a532337d0,401c10dc-ee54-426a-8636-b7c3c7697715,15200.0,2023-02-15,"#N/A","#N/A",Pipeline,false,"#N/A",Quimm - SOW 3,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
56c77508-813d-4321-a063-d50805155d42,3bde9407-1d5f-4141-b8ed-1497b0c6ebf6,18350.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Dazzlesphere - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
57332eea-c439-4ded-b305-747d7c127b33,184f0ae2-44f6-4729-b01d-17316e00c5f5,29995.0,2022-10-03,bc483935-7425-464b-9346-c108bfe39da9,"#N/A",Closed,false,"#N/A",Buzzbean - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
578f93c7-f51a-499b-a7c9-3ad03c6857ef,6c4ec482-ed38-4e23-90f0-873d57739bbc,72395.0,2022-07-18,"#N/A","#N/A",Omitted,false,"#N/A",Brightdog - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
57a9750c-7958-433e-aa56-ff63b0e87680,8e31c49f-01ec-4f83-9370-61c307971bbe,22975.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Divavu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5897b3ed-3fb1-4c3e-a0e3-183028a756fd,7471460e-47f6-437a-be23-9770a3efeaee,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Omba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
5918701a-9da6-4a23-a385-2da9de5e2349,0d353547-908f-4822-9b17-785c2335b25b,32395.00000002,2022-12-16,"#N/A","#N/A",Closed,false,"#N/A",Plambee - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
595e9b8b-9048-4ebd-a86a-e243e319b5ad,81f6163a-dcf6-4df2-811b-d982b634fccb,72395.0,2023-02-21,"#N/A","#N/A",Pipeline,false,"#N/A",Trunyx - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
5a0790e4-b14b-4880-b768-19bde382e0da,85d53278-6592-42a8-a5c0-2aab4969fdcd,75000.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Dynabox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5a4e7c28-d99c-4a77-8d7f-4ddea3c99762,88fe5c05-5a6e-4dfb-ba0c-b88e20584ed8,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Mybuzz - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5b320715-f180-45ad-b2bf-d3ecb935c06e,30621203-b572-4611-92a8-cbf9d8c27754,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Skinte - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5b70bf9e-ec03-4619-b914-2b1022269a44,ff8396ae-b6ef-4736-b98f-6a2e23a5acfc,75000.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Jaxspan - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5b8b83fc-b9f4-4382-9c2b-5d1118d1f15f,cd610b50-653d-4ccf-9983-a76a6bf8b982,75000.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Quire - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5bec8f23-d26f-42bc-8d4e-eb4810ee16b3,7c344cb8-5240-4cbe-bc5c-aca45575a78f,34995.0,2022-12-25,68608ffb-8072-4daa-a6d5-7d02b724aff2,"#N/A",Pipeline,false,"#N/A",Yodel - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5c3e0510-5bcf-4a26-ab52-0f0d2dbfdb80,ae85f3a4-ec49-4a61-817a-040524dbbadb,32395.00000002,2023-02-13,"#N/A","#N/A",Closed,false,"#N/A",Eadel - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5c7ec11e-9fd0-4bb7-9b8f-a5432767bafc,3ff4db3b-b7e4-4052-bee9-e8748230169e,18050.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Digitube - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5d1c9ef3-8ef9-4403-9f97-86256e0b8673,46f96aca-b2c1-40c5-8e97-420a58dbeb93,18350.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Meevee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5d4dfea4-f7c4-4719-abad-033f8afd9ecf,5b8eaba6-2d18-4778-9441-6f37bbce10da,72395.0,2022-07-18,"#N/A","#N/A",Omitted,false,"#N/A",Myworks - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
5de37d82-ad0f-47ae-b6be-f6b0358ef6b0,cc598ca9-168d-46b1-bb96-0fa0ec9feba6,72395.0,2022-08-02,"#N/A","#N/A",Omitted,false,"#N/A",Jabbersphere - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
5e259e86-e2f5-447c-842b-a7c5288aacde,9de7c9f1-045e-4ffa-b8b7-0ed3d1f74c26,32395.00000002,2022-12-16,"#N/A","#N/A",Closed,false,"#N/A",Flipbug - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5e44c0f3-93f7-4c38-b816-3d37f7a0d6fa,1a71e5f5-8f7f-4877-8e2c-fdcc7afbdb45,32395.00000002,2023-02-13,"#N/A","#N/A",Closed,false,"#N/A",Mydo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5e7a8513-ccc5-4e59-ad3c-e26355f9ef1a,042738f4-d48d-46eb-b043-2555508ff508,32395.00000002,2023-02-13,"#N/A","#N/A",Closed,false,"#N/A",Wordtune - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5e892f99-d652-4115-bd31-8db93fa26ae3,a71e35df-5d04-480c-990a-d83add21870b,29995.0,2022-06-18,"#N/A","#N/A",Closed,false,"#N/A",Browseblabc-Morales Corp. - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5faed972-8123-4f97-8b3e-a01d7713618d,a71e35df-5d04-480c-990a-d83add21870b,32395.00000002,2022-12-16,"#N/A","#N/A",Closed,false,"#N/A",Browseblabc-Morales Corp. - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5ff84a2a-687a-4abe-ba1a-37943626c79d,713fa81e-aa69-4aec-a832-77b23b580183,100082.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Oodoo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
